ID,gender,ugpa,lsat,grad,fulltime,fam_inc,law_school_tier,race,pass_bar,bar_passed_attempt,birth_year
19317,female,3.5,37.5,yes,yes,3,6,white,yes,first attempt,1966
19322,female,3.5,38,yes,yes,4,4,white,yes,first attempt,1968
19331,male,3.5,44,yes,yes,4,5,white,yes,first attempt,1968
19333,female,3.5,40,yes,yes,5,3,white,yes,first attempt,1965
19361,female,3.5,33.5,yes,yes,4,4,white,yes,first attempt,1966
19377,female,3.5,34,yes,yes,3,4,white,yes,first attempt,1966
19380,female,3.5,35,yes,yes,1,5,white,yes,first attempt,1968
19400,male,3.5,42,yes,yes,4,6,white,yes,first attempt,1965
19416,male,3.5,44,yes,yes,5,6,white,yes,first attempt,1968
19419,female,3.5,39,yes,yes,3,4,white,yes,first attempt,1956
19421,female,3.5,48,yes,yes,3,6,white,yes,first attempt,1968
19427,male,3.5,43,yes,yes,4,6,white,yes,first attempt,1969
19428,female,3.5,36.5,yes,yes,2,3,white,yes,first attempt,1963
19439,female,3.5,35,NA,yes,4,6,white,no,no pass,1958
19447,female,3.5,37,yes,yes,4,4,white,yes,first attempt,1968
19464,male,3.5,43,yes,yes,3,4,white,yes,first attempt,1961
19470,male,3.5,41,yes,yes,3,4,white,yes,first attempt,1967
19478,male,3.5,37,yes,yes,3,3,white,yes,first attempt,1965
19516,male,3.5,34,yes,yes,4,5,white,yes,first attempt,1968
19523,female,3.5,35,yes,yes,3,2,white,yes,second attempt,1969
19529,male,3.5,33,yes,yes,3,5,white,yes,first attempt,1954
19546,male,3.5,41,yes,yes,4,3,white,yes,first attempt,1969
19560,female,3.5,40,yes,yes,3,3,white,yes,first attempt,1956
19565,male,3.5,41,yes,yes,4,4,white,yes,first attempt,1969
19574,female,3.5,37,yes,yes,5,5,white,yes,first attempt,1966
19577,female,3.5,41,yes,yes,3,4,white,yes,first attempt,1968
19583,female,3.5,25,yes,yes,2,1,hisp,yes,first attempt,1960
19592,male,3.5,40,yes,yes,3,4,white,yes,first attempt,1966
19595,female,3.5,41,yes,yes,4,5,white,yes,first attempt,1968
19637,male,3.5,40,yes,yes,2,3,white,yes,first attempt,1969
19643,female,3.5,42,yes,yes,4,3,white,yes,first attempt,1969
19660,female,3.5,36,yes,no,4,NA,white,yes,first attempt,1956
19676,female,3.5,36,yes,yes,4,4,white,yes,first attempt,1969
19686,male,3.5,37,yes,yes,3,5,other,yes,first attempt,1969
19701,male,3.5,37,yes,yes,5,3,white,yes,first attempt,1968
19713,female,3.5,23,yes,yes,2,5,hisp,yes,first attempt,1967
19716,female,3.5,43,yes,yes,4,3,white,yes,first attempt,1969
19724,male,3.5,37,yes,yes,2,5,white,yes,first attempt,1960
19741,female,3.5,39,yes,yes,4,4,white,yes,first attempt,1969
19761,female,3.5,32,yes,yes,4,3,white,yes,first attempt,1968
19785,female,3.5,39,yes,yes,4,3,white,yes,first attempt,1968
19791,female,3.5,35,yes,yes,3,3,white,yes,first attempt,1968
19809,female,3.5,48,yes,yes,3,6,asian,yes,first attempt,1966
19814,female,3.5,37,yes,yes,3,3,white,yes,first attempt,1968
19839,male,3.5,45,yes,yes,3,5,white,yes,first attempt,1969
19841,male,3.5,39,yes,yes,4,3,white,yes,first attempt,1969
19887,male,3.5,39,yes,yes,3,4,white,yes,first attempt,1968
19888,male,3.5,39,yes,yes,4,4,white,yes,first attempt,1968
19889,female,3.5,39,yes,yes,4,3,white,yes,first attempt,1969
19898,female,3.5,36,yes,yes,2,6,white,yes,first attempt,1970
19934,male,3.5,37,yes,no,3,3,white,yes,second attempt,1961
19954,female,3.5,32,yes,yes,3,3,white,yes,first attempt,1967
19955,male,3.5,42,yes,yes,4,4,white,yes,first attempt,1969
19984,female,3.5,42,yes,yes,2,4,white,yes,first attempt,1950
19999,female,3.5,36,yes,yes,4,4,white,yes,first attempt,1967
20013,female,3.5,40,yes,yes,4,5,white,yes,first attempt,1968
20015,female,3.5,42,yes,yes,4,4,white,yes,first attempt,1967
20036,male,3.5,37,yes,yes,3,4,white,yes,first attempt,1967
20038,male,3.5,36,yes,yes,4,6,white,no,no pass,1968
20059,male,3.5,36,yes,yes,4,4,white,yes,first attempt,1965
20077,female,3.5,35,yes,yes,4,2,white,yes,first attempt,1963
20098,female,3.5,34,yes,yes,3,4,white,yes,first attempt,1969
20116,male,3.5,34,yes,yes,3,4,white,yes,first attempt,1968
20123,female,3.5,30,yes,yes,4,5,asian,yes,first attempt,1968
20128,female,3.5,38,yes,yes,4,5,white,yes,first attempt,1969
20137,male,3.5,45,yes,yes,4,4,white,yes,first attempt,1969
20164,female,3.5,33,yes,yes,4,3,white,yes,first attempt,1969
20171,male,3.5,36,yes,yes,4,2,white,yes,first attempt,1967
20190,male,3.5,35,yes,yes,2,4,white,yes,first attempt,1968
20195,female,3.5,38,yes,yes,3,4,white,yes,first attempt,1969
20206,female,3.5,41,yes,yes,4,4,white,yes,first attempt,1969
20207,male,3.5,35,yes,yes,4,6,white,yes,first attempt,1969
20242,male,3.5,41,yes,yes,3,4,white,yes,first attempt,1965
20256,female,3.5,33,yes,yes,3,4,white,yes,first attempt,1963
20258,male,3.5,29,yes,yes,4,3,white,yes,second attempt,1969
20291,male,3.5,43,yes,yes,4,4,white,yes,first attempt,1968
20296,male,3.5,35,yes,yes,2,5,black,yes,first attempt,1966
20297,male,3.5,34,yes,yes,4,3,white,yes,first attempt,1969
20309,female,3.5,42,yes,yes,5,6,white,yes,first attempt,1969
20322,female,3.5,38.5,yes,yes,4,5,white,yes,first attempt,1968
20353,female,3.5,43,yes,yes,5,6,white,yes,first attempt,1964
20361,female,3.5,31,yes,yes,4,5,white,yes,first attempt,1967
20378,male,3.5,35,yes,yes,4,3,white,yes,first attempt,1968
20389,male,3.5,37,yes,yes,4,4,white,yes,first attempt,1970
20396,male,3.5,34,yes,yes,4,4,white,yes,first attempt,1969
20398,female,3.5,30.5,yes,yes,3,3,white,yes,first attempt,1969
20406,female,3.5,36,yes,yes,3,3,white,yes,first attempt,1959
20410,male,3.5,42,yes,yes,3,4,white,yes,first attempt,1969
20430,male,3.5,40,yes,no,1,5,asian,yes,first attempt,1955
20447,male,3.5,39,yes,yes,NA,3,white,yes,first attempt,1958
20449,female,3.5,43,yes,yes,3,5,white,yes,first attempt,1969
20450,female,3.5,32.5,yes,yes,2,1,white,yes,first attempt,1963
20460,male,3.5,28.7,yes,yes,NA,5,white,yes,first attempt,1964
20463,male,3.5,41,yes,yes,3,4,white,yes,first attempt,1967
20464,female,3.5,37,yes,yes,4,4,white,yes,first attempt,1969
20469,female,3.5,37,yes,yes,4,3,white,yes,first attempt,1969
20551,male,3.5,42,yes,yes,4,4,white,yes,first attempt,1969
20577,female,3.5,26,yes,yes,3,3,black,yes,first attempt,1968
20579,female,3.5,38,yes,yes,3,6,white,yes,first attempt,1969
20587,female,3.5,43,yes,yes,4,4,white,yes,first attempt,1964
20588,female,3.5,45,yes,yes,3,5,white,yes,first attempt,1968
20594,male,3.5,43,yes,yes,4,5,white,yes,first attempt,1969
20612,male,3.5,39,yes,yes,4,3,white,yes,first attempt,1969
20620,female,3.5,41,yes,yes,3,6,white,yes,first attempt,1969
20629,male,3.5,34,yes,no,3,3,white,yes,first attempt,1969
20659,male,3.5,46,yes,yes,4,6,white,yes,first attempt,1969
20670,male,3.5,29,yes,no,3,3,white,yes,first attempt,1967
20693,male,3.5,32,NA,yes,3,3,white,yes,first attempt,1968
20734,male,3.5,38,yes,yes,3,3,white,yes,first attempt,1969
20757,female,3.5,41,yes,yes,2,5,white,no,no pass,1963
20767,female,3.5,32,yes,yes,3,3,white,yes,first attempt,1968
20779,female,3.5,45,yes,yes,5,6,white,yes,first attempt,1965
20782,female,3.5,38,yes,no,3,2,white,yes,first attempt,1968
20785,female,3.5,37,yes,yes,4,5,white,yes,first attempt,1969
20817,male,3.5,41,yes,NA,4,4,white,yes,first attempt,1969
20818,male,3.5,32.5,yes,yes,4,5,white,yes,first attempt,1966
20821,male,3.5,41,yes,yes,4,5,white,yes,first attempt,1968
20883,female,3.5,35,yes,no,3,4,white,yes,first attempt,1966
20915,male,3.5,35,yes,yes,4,4,white,no,no pass,1955
20934,female,3.5,42,yes,yes,3,3,white,yes,first attempt,1960
20965,male,3.5,33.5,yes,yes,4,3,white,yes,first attempt,1968
20968,female,3.5,41,yes,yes,3,5,white,yes,first attempt,1969
20975,male,3.5,46,yes,yes,5,5,white,yes,first attempt,1969
20976,male,3.5,29,yes,yes,4,3,white,yes,first attempt,1968
20981,male,3.5,42,yes,yes,4,4,white,yes,first attempt,1964
21013,female,3.5,32,yes,yes,2,3,white,yes,first attempt,1962
21042,male,3.5,41,yes,yes,3,5,white,yes,first attempt,1969
21072,male,3.5,28,yes,yes,3,3,other,yes,first attempt,1968
21074,female,3.5,32,yes,yes,3,6,black,yes,first attempt,1969
21081,female,3.5,37,yes,yes,4,4,white,yes,first attempt,1967
21087,male,3.5,43,yes,yes,3,4,white,yes,first attempt,1969
21094,male,3.5,37,yes,yes,4,3,asian,yes,first attempt,1969
21096,female,3.5,45,yes,yes,4,4,white,yes,first attempt,1968
21099,female,3.5,37.5,yes,yes,4,4,white,yes,first attempt,1964
21114,male,3.5,30,yes,yes,4,3,white,yes,second attempt,1968
21131,male,3.5,34,yes,yes,NA,4,white,yes,first attempt,1957
21138,female,3.5,32,yes,yes,4,3,white,yes,second attempt,1969
21139,male,3.5,47,yes,yes,4,5,white,yes,first attempt,1970
21148,female,3.5,39,yes,yes,5,3,white,yes,first attempt,1967
21153,female,3.5,38,yes,yes,4,3,white,yes,first attempt,1970
21154,male,3.5,37,yes,yes,4,4,white,yes,first attempt,1968
21170,female,3.5,36,yes,no,3,3,white,yes,first attempt,1961
21219,female,3.5,32.5,yes,yes,4,3,white,yes,second attempt,1968
21235,male,3.5,35,yes,yes,2,3,white,no,no pass,1967
21236,female,3.5,36,yes,yes,3,4,white,yes,first attempt,1965
21249,male,3.5,28.5,yes,yes,3,2,white,yes,second attempt,1967
21253,female,3.5,40,yes,yes,2,3,white,yes,first attempt,1954
21258,male,3.5,29,yes,yes,3,3,white,yes,first attempt,1969
21263,male,3.5,42,yes,yes,4,4,white,yes,first attempt,1967
21301,female,3.5,39,yes,yes,2,4,white,yes,first attempt,1967
21310,male,3.5,37,yes,yes,4,6,white,yes,first attempt,1969
21326,female,3.5,40,yes,yes,4,3,white,yes,first attempt,1968
21357,female,3.5,38,yes,yes,4,4,white,yes,first attempt,1969
21378,female,3.5,40,yes,yes,2,4,white,yes,first attempt,1970
21389,female,3.5,37,yes,yes,3,3,white,yes,first attempt,1969
21390,female,3.5,35,yes,yes,2,3,white,yes,first attempt,1965
21407,female,3.5,41,yes,no,3,3,white,yes,first attempt,1956
21412,female,3.5,37,yes,yes,4,3,white,yes,first attempt,1968
21414,female,3.5,34,yes,yes,3,4,white,yes,first attempt,1969
21431,female,3.5,42,yes,yes,4,5,white,yes,first attempt,1969
21445,female,3.5,41,yes,yes,NA,5,white,yes,first attempt,1969
21462,male,3.5,40,yes,yes,4,6,white,yes,first attempt,1966
21465,female,3.5,30,yes,yes,4,3,white,yes,first attempt,1968
21472,female,3.5,41,yes,yes,3,4,white,yes,first attempt,1969
21476,male,3.5,45,yes,yes,3,6,other,yes,first attempt,1964
21477,female,3.5,42,yes,yes,4,5,white,yes,first attempt,1968
21485,female,3.5,38,yes,yes,4,4,white,yes,first attempt,1969
21509,female,3.5,43,yes,yes,3,5,white,yes,first attempt,1967
21525,male,3.5,29.5,yes,yes,3,3,white,yes,first attempt,1968
21533,male,3.5,31.5,yes,yes,3,3,white,yes,first attempt,1969
21552,male,3.5,40,yes,yes,3,5,white,yes,first attempt,1969
21576,female,3.5,34,yes,yes,4,3,white,yes,first attempt,1969
21583,male,3.5,44,yes,yes,3,4,white,yes,first attempt,1966
21650,female,3.5,34,yes,yes,4,3,white,yes,first attempt,1969
21659,female,3.5,37,yes,yes,4,3,white,yes,first attempt,1965
21670,male,3.5,44,yes,yes,4,6,white,yes,first attempt,1961
21677,male,3.5,42,yes,yes,4,4,white,yes,first attempt,1967
21703,male,3.5,48,yes,yes,3,6,white,yes,first attempt,1959
21705,female,3.5,44,yes,yes,3,5,white,yes,first attempt,1954
21732,male,3.5,42,yes,yes,5,6,white,yes,first attempt,1968
21747,female,3.5,36,yes,yes,3,4,white,yes,first attempt,1968
21749,male,3.5,42,yes,yes,3,4,white,yes,first attempt,1969
21772,male,3.5,39,yes,yes,5,6,white,yes,first attempt,1969
21778,male,3.5,43,yes,yes,4,6,white,yes,first attempt,1968
21814,male,3.5,38,yes,yes,5,3,white,yes,first attempt,1969
21816,female,3.5,29,yes,yes,NA,2,white,yes,first attempt,1969
21824,female,3.5,41,yes,yes,3,3,hisp,yes,first attempt,1964
21857,female,3.5,45,yes,yes,4,6,asian,yes,first attempt,1969
21865,male,3.5,36,yes,yes,4,3,white,yes,first attempt,1962
21895,male,3.5,44,yes,yes,1,5,white,yes,first attempt,1965
21902,female,3.5,42,yes,yes,3,4,white,yes,first attempt,1963
21942,male,3.5,38,yes,yes,5,3,white,yes,first attempt,1969
21961,female,3.5,44,yes,yes,4,5,white,yes,first attempt,1969
21962,female,3.5,39,yes,yes,4,4,white,yes,first attempt,1969
21965,female,3.5,37,yes,yes,4,4,white,yes,first attempt,1968
21980,male,3.5,41,yes,yes,4,4,white,yes,first attempt,1968
21987,male,3.5,32,yes,yes,3,4,white,yes,first attempt,1969
21988,male,3.5,32,yes,yes,3,2,white,yes,first attempt,1960
22004,male,3.5,34,yes,yes,4,3,white,yes,first attempt,1967
22062,female,3.5,37,yes,yes,4,3,white,yes,first attempt,1969
22093,male,3.5,40,yes,yes,2,3,white,yes,first attempt,1963
22095,female,3.5,36,yes,no,2,5,white,yes,first attempt,1953
22112,female,3.5,42,yes,no,4,3,white,yes,first attempt,1965
22119,male,3.5,29,yes,yes,4,5,white,yes,first attempt,1959
22134,male,3.5,40,yes,yes,5,5,white,yes,first attempt,1967
22142,female,3.5,34,yes,yes,3,4,white,yes,first attempt,1967
22155,female,3.5,34,yes,yes,5,5,white,yes,first attempt,1968
22167,female,3.5,32,yes,yes,3,5,white,yes,second attempt,1969
22175,female,3.5,33,yes,yes,2,6,hisp,no,no pass,1966
22183,male,3.5,36.5,yes,yes,3,3,white,yes,first attempt,1969
22217,male,3.5,23,yes,yes,3,1,black,yes,first attempt,1965
22219,female,3.5,33,yes,yes,4,3,white,yes,first attempt,1966
22243,male,3.5,32,yes,yes,3,3,white,yes,first attempt,1965
22259,male,3.5,44,yes,yes,4,6,white,yes,first attempt,1969
22267,male,3.5,45,yes,yes,3,6,white,yes,first attempt,1966
22279,female,3.5,39,yes,yes,3,4,white,yes,first attempt,1969
22291,female,3.5,46,yes,yes,4,5,white,yes,first attempt,1966
22314,male,3.5,36,yes,yes,3,3,white,yes,second attempt,1961
22358,male,3.5,45,yes,yes,3,5,white,yes,first attempt,1968
22378,male,3.5,43.5,yes,yes,4,NA,white,yes,first attempt,1965
22399,male,3.5,38,yes,yes,3,3,white,yes,first attempt,1961
22425,female,3.5,35,yes,yes,3,4,white,yes,first attempt,1967
22453,female,3.5,30,yes,yes,4,3,white,yes,first attempt,1969
22458,female,3.5,42,yes,yes,3,4,white,yes,first attempt,1969
22477,male,3.5,39,yes,yes,4,6,white,yes,first attempt,1968
22489,female,3.5,37,yes,yes,2,4,white,yes,first attempt,1962
22506,male,3.5,36,yes,yes,4,4,white,yes,first attempt,1969
22510,female,3.5,27,yes,yes,3,6,hisp,no,no pass,1971
22533,female,3.5,39,yes,yes,4,4,white,yes,first attempt,1964
22572,female,3.5,38,yes,yes,1,5,asian,yes,first attempt,1967
22591,female,3.5,42,yes,yes,3,4,white,yes,first attempt,1968
22602,female,3.5,34,yes,no,4,3,white,yes,first attempt,1951
22606,male,3.5,33,yes,yes,4,3,white,yes,second attempt,1963
22623,male,3.5,39,yes,yes,5,6,white,yes,first attempt,1969
22646,male,3.5,42,yes,yes,4,6,white,yes,first attempt,1969
22661,female,3.5,37,yes,yes,4,5,white,yes,first attempt,1968
22697,female,3.5,29,yes,yes,2,3,white,yes,first attempt,1969
22726,female,3.5,40,yes,yes,3,4,white,yes,first attempt,1962
22756,male,3.5,43,yes,yes,3,5,white,yes,first attempt,1965
22759,male,3.5,47,yes,yes,4,6,white,yes,first attempt,1969
22791,female,3.5,41,yes,yes,3,4,white,yes,first attempt,1966
22802,female,3.5,35,yes,yes,4,3,white,yes,first attempt,1969
22825,male,3.5,46,yes,yes,4,4,white,yes,first attempt,1969
22863,male,3.5,41,yes,yes,5,4,white,yes,first attempt,1969
22865,male,3.5,38,yes,yes,1,4,white,yes,first attempt,1969
22866,male,3.5,36,yes,yes,5,5,white,yes,first attempt,1969
22868,male,3.5,37,yes,yes,2,5,white,yes,first attempt,1952
22870,male,3.5,37,yes,yes,4,6,white,yes,first attempt,1952
22891,male,3.5,29,yes,yes,4,2,white,yes,first attempt,1969
22897,male,3.5,36,yes,yes,4,4,white,yes,first attempt,1967
22899,male,3.5,43,yes,yes,4,4,white,yes,first attempt,1966
22952,male,3.5,38,yes,no,3,5,other,yes,first attempt,1958
22988,male,3.5,46,yes,yes,4,5,white,yes,first attempt,1967
23023,male,3.5,41,yes,yes,4,4,white,yes,first attempt,1968
23038,male,3.5,48,yes,yes,4,5,white,yes,first attempt,1968
23062,female,3.5,39,yes,yes,3,4,white,yes,first attempt,1969
23065,female,3.5,38,yes,yes,4,4,white,yes,first attempt,1954
23078,female,3.5,47,yes,yes,4,6,white,yes,first attempt,1965
23083,male,3.5,42,yes,yes,4,5,white,yes,first attempt,1955
23087,female,3.5,37,yes,yes,3,5,white,yes,first attempt,1969
23126,female,3.5,39,yes,no,3,3,white,yes,first attempt,1958
23127,female,3.5,35,yes,yes,4,4,white,yes,first attempt,1967
23137,female,3.5,34,yes,yes,5,3,white,yes,first attempt,1969
23144,male,3.5,42,yes,yes,5,6,asian,yes,first attempt,1968
23173,male,3.5,29.5,yes,yes,4,3,white,yes,first attempt,1960
23212,male,3.5,40,yes,yes,5,3,white,yes,first attempt,1968
23239,female,3.5,41,yes,yes,4,6,white,yes,first attempt,1962
23285,female,3.5,33.5,yes,yes,4,3,white,yes,first attempt,1969
23290,female,3.5,33,yes,yes,2,5,black,yes,first attempt,1966
23319,female,3.5,42,yes,yes,3,5,white,yes,first attempt,1970
23330,female,3.5,41,yes,yes,5,5,white,yes,first attempt,1969
23352,female,3.5,35,yes,yes,4,6,white,yes,first attempt,1969
23365,female,3.5,34,yes,no,3,3,white,yes,first attempt,1933
23371,male,3.5,39,yes,yes,2,4,white,yes,first attempt,1967
23377,female,3.5,38,yes,yes,3,5,white,yes,second attempt,1951
23382,male,3.5,34,yes,yes,3,2,white,yes,first attempt,1967
23397,male,3.5,34,yes,yes,2,4,white,no,no pass,1964
23418,female,3.5,33,yes,no,4,4,white,yes,first attempt,1964
23437,female,3.5,42,yes,yes,3,4,white,yes,first attempt,1969
23448,male,3.5,31,yes,yes,4,3,white,yes,first attempt,1968
23451,male,3.5,37,yes,yes,2,3,white,yes,first attempt,1969
23454,male,3.5,39,yes,yes,5,3,white,yes,first attempt,1962
23485,female,3.5,37,yes,no,2,3,white,yes,first attempt,1963
23500,male,3.5,35,yes,yes,1,6,hisp,yes,first attempt,1968
23509,male,3.5,34,yes,yes,4,4,white,yes,second attempt,1968
23510,female,3.5,37.5,yes,no,3,3,white,yes,first attempt,1963
23518,male,3.5,30,yes,yes,3,3,white,yes,first attempt,1961
23550,male,3.5,36,yes,yes,4,3,white,yes,first attempt,1969
23556,female,3.5,36.5,yes,yes,5,4,white,yes,first attempt,1967
23567,female,3.5,38,yes,yes,3,4,white,yes,second attempt,1969
23603,female,3.5,40,yes,yes,3,4,white,yes,first attempt,1968
23604,female,3.5,29,yes,yes,2,6,black,yes,first attempt,1965
23615,female,3.5,37,yes,yes,4,5,hisp,yes,second attempt,1959
23619,male,3.5,33,yes,yes,4,6,black,yes,first attempt,1969
23621,female,3.5,39,yes,yes,3,5,white,yes,first attempt,1967
23623,female,3.5,44,yes,yes,5,6,white,yes,first attempt,1964
23635,male,3.5,42,yes,yes,4,6,asian,yes,first attempt,1969
23639,female,3.5,42,yes,yes,3,3,white,yes,first attempt,1969
23642,female,3.5,44,yes,yes,2,4,asian,yes,first attempt,1968
23643,female,3.5,36,yes,yes,4,4,white,yes,first attempt,1969
23651,male,3.5,26,yes,yes,3,3,white,yes,first attempt,1969
23673,male,3.5,27,yes,yes,3,1,black,yes,first attempt,1969
23685,female,3.5,39,yes,yes,4,3,white,yes,first attempt,1969
23688,female,3.5,33,yes,yes,5,2,white,yes,first attempt,1967
23691,female,3.5,45,yes,yes,5,5,white,yes,first attempt,1965
23718,male,3.5,42,yes,yes,5,6,white,yes,first attempt,1969
23726,female,3.5,36,yes,yes,3,5,white,yes,first attempt,1969
23742,female,3.5,29,yes,yes,3,6,black,yes,first attempt,1969
23776,male,3.5,48,yes,yes,5,6,asian,yes,first attempt,1967
23786,female,3.5,37,yes,yes,2,3,white,yes,first attempt,1960
23793,male,3.5,37,yes,yes,2,3,white,yes,first attempt,1950
23822,female,3.5,36,yes,no,3,2,white,yes,first attempt,1967
23838,male,3.5,48,yes,yes,2,4,white,yes,first attempt,1968
23845,female,3.5,30,yes,yes,2,3,white,yes,first attempt,1969
23864,male,3.5,35,yes,yes,3,4,white,no,no pass,1960
23867,male,3.5,34,yes,yes,4,4,white,yes,first attempt,1968
23869,female,3.5,39.5,yes,yes,4,6,white,yes,first attempt,1968
23883,female,3.5,44,yes,yes,4,5,white,yes,first attempt,1967
23916,female,3.5,37,yes,no,2,3,white,yes,first attempt,1949
23917,female,3.5,41,yes,yes,5,5,white,yes,first attempt,1967
23931,male,3.5,45,yes,yes,3,6,white,yes,first attempt,1964
23936,male,3.5,41,yes,yes,2,6,other,yes,first attempt,1968
23945,female,3.5,36,yes,yes,3,3,other,yes,first attempt,1957
23981,female,3.5,18.5,yes,yes,4,1,black,yes,first attempt,1969
23982,male,3.5,40,yes,yes,4,5,white,yes,first attempt,1955
23992,male,3.5,37,yes,yes,4,4,white,yes,first attempt,1969
23999,male,3.5,29,yes,yes,4,3,hisp,yes,first attempt,1970
24005,female,3.5,30,yes,yes,4,3,white,yes,first attempt,1968
24019,male,3.5,46,yes,yes,3,5,white,yes,first attempt,1964
24024,female,3.5,37,yes,yes,3,4,white,yes,first attempt,1969
24041,female,3.5,38,yes,yes,3,5,white,yes,first attempt,1968
24072,female,3.5,36,yes,yes,3,4,asian,yes,second attempt,1968
24075,female,3.5,35,yes,yes,4,4,white,yes,first attempt,1968
24083,male,3.5,45,yes,yes,4,4,white,yes,first attempt,1968
24085,female,3.5,36,yes,yes,1,4,asian,no,no pass,1970
24092,male,3.5,45,yes,yes,4,6,white,yes,first attempt,1966
24132,female,3.5,36,yes,yes,3,4,white,yes,first attempt,1963
24155,male,3.5,43,yes,yes,5,5,white,yes,first attempt,1968
24187,male,3.5,39,yes,yes,4,4,white,yes,first attempt,1968
24192,male,3.5,47,yes,yes,5,5,other,yes,first attempt,1968
24201,female,3.5,41,yes,yes,2,4,white,yes,first attempt,1966
24204,female,3.5,36,yes,yes,3,4,white,yes,first attempt,1958
24218,female,3.5,37,yes,yes,4,3,asian,yes,first attempt,1967
24226,female,3.5,34,yes,yes,4,4,white,yes,first attempt,1968
